"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
"FAM171A1.1",6.23835065834466e-21,-0.386252482712038,0.161,0.124,3.96515806195045e-16,"Brain","FAM171A1","No",NA
"MAML3",8.32182740588876e-21,-0.369936757860283,0.292,0.227,5.28943671745696e-16,"Brain","MAML3","No",NA
"CDC42SE2",1.16392455712603e-20,-0.308473414442496,0.103,0.077,7.39802087754876e-16,"Brain","CDC42SE2","No",NA
"EML1.1",1.33113956279285e-20,-0.361627706808651,0.107,0.08,8.46085617506761e-16,"Brain","EML1","No",NA
"RPL28.1",1.64009080887625e-20,-0.353812468619274,0.314,0.242,1.04245811902983e-15,"Brain","RPL28","No",NA
"MYO1C",1.80306385991539e-20,-0.348951489377151,0.155,0.119,1.14604542000082e-15,"Brain","MYO1C","No",NA
"BTBD3.1",2.01325940684525e-20,-0.347387280674136,0.114,0.086,1.27964781158491e-15,"Brain","BTBD3","No",NA
"MSN.1",2.05864406408025e-20,-0.360379591796457,0.199,0.155,1.30849475357005e-15,"Brain","MSN","No",NA
"LINC00478.1",2.6094876281912e-20,-0.947833635013727,0.191,0.2,1.65861643135461e-15,"Brain","LINC00478","Down","LINC00478"
"FCGRT.1",1.53383027474596e-19,-0.415463219848581,0.163,0.126,9.74917860931277e-15,"Brain","FCGRT","No",NA
"PALM2-AKAP2.1",3.22942530979383e-19,-0.380821928542211,0.151,0.117,2.05265502115805e-14,"Brain","PALM2-AKAP2","No",NA
"PHACTR2.1",3.44077974061377e-19,-0.797241100117598,0.178,0.19,2.18699401093152e-14,"Brain","PHACTR2","Down","PHACTR2"
"RPL15.1",3.88720112932501e-19,-0.385347570736816,0.332,0.256,2.47074390981027e-14,"Brain","RPL15","No",NA
"PTRF.1",4.44727636770239e-19,-0.905448089090369,0.235,0.235,2.82673333207532e-14,"Brain","PTRF","Down","PTRF"
"PTPRM.1",4.83781095975284e-19,-0.472534317841672,0.48,0.439,3.0749610241285e-14,"Brain","PTPRM","No",NA
"PLAT.1",6.16864919261085e-19,-1.14126654368139,0.107,0.123,3.92085511331538e-14,"Brain","PLAT","Down","PLAT"
"SMG6.1",7.2236451275515e-19,-0.330046560930267,0.132,0.101,4.59142107952301e-14,"Brain","SMG6","No",NA
"LRRFIP1.1",7.56393323827492e-19,-0.77783014670274,0.147,0.163,4.80771160557992e-14,"Brain","LRRFIP1","Down","LRRFIP1"
"RPLP2.1",1.10416905335376e-18,-0.369930891106378,0.34,0.262,7.01820892002181e-14,"Brain","RPLP2","No",NA
"STX8.1",1.29079228990131e-18,-0.353034792352868,0.124,0.095,8.20440487384171e-14,"Brain","STX8","No",NA
"COL3A1.1",1.36716743692648e-18,-1.54956450511828,0.235,0.177,8.68985294584838e-14,"Brain","COL3A1","Down","COL3A1"
"LEPR.1",1.68445066260342e-18,-1.0735127669868,0.089,0.106,1.07065368565736e-13,"Brain","LEPR","Down","LEPR"
"DIAPH2.1",2.35977530999153e-18,-0.317238411472462,0.155,0.121,1.49989678478372e-13,"Brain","DIAPH2","No",NA
"EHBP1.1",2.58690124384222e-18,-0.410892316807942,0.168,0.131,1.64426029959855e-13,"Brain","EHBP1","No",NA
"SEC14L1.1",3.23983011667521e-18,-0.478515334578632,0.207,0.161,2.05926842045993e-13,"Brain","SEC14L1","No",NA
"PXDN.1",7.28595522601735e-18,-0.361068399134735,0.237,0.188,4.63102600120889e-13,"Brain","PXDN","No",NA
"ATP11A",7.29665683536595e-18,-0.382999743608541,0.153,0.119,4.63782805112695e-13,"Brain","ATP11A","No",NA
"RNASE1.1",9.32841049155959e-18,-0.823045150885156,0.107,0.124,5.92923099254019e-13,"Brain","RNASE1","Down","RNASE1"
"VIM.1",1.17140432318135e-17,-0.457285727527982,0.606,0.448,7.44556301857296e-13,"Brain","VIM","No",NA
"LIMK2.1",7.52684047837265e-17,-0.375678048317409,0.129,0.1,4.78413507645844e-12,"Brain","LIMK2","No",NA
"PITPNC1",1.30506076046791e-16,-0.442578061263004,0.215,0.169,8.29509669961006e-12,"Brain","PITPNC1","No",NA
"RPL30.1",1.35009409876189e-16,-0.410817136700449,0.36,0.279,8.58133310114042e-12,"Brain","RPL30","No",NA
"ZNF83",1.44758064470853e-16,-0.391625464293815,0.108,0.083,9.20096733583187e-12,"Brain","ZNF83","No",NA
"RPL37A.1",1.80654402814457e-16,-0.334537195370769,0.39,0.303,1.14825744972897e-11,"Brain","RPL37A","No",NA
"RGS12.1",1.99039696352181e-16,-0.364391929565951,0.12,0.093,1.26511621398409e-11,"Brain","RGS12","No",NA
"DIP2B.1",2.10112107465391e-16,-0.385683188492061,0.148,0.116,1.33549356626077e-11,"Brain","DIP2B","No",NA
"COL4A3BP.1",2.80467016244664e-16,-0.39101347762341,0.12,0.094,1.78267640195271e-11,"Brain","COL4A3BP","No",NA
"TCF7L2.1",3.35907398697031e-16,-0.432898502671487,0.181,0.143,2.1350610168582e-11,"Brain","TCF7L2","No",NA
"RPL7A.1",3.53769380454832e-16,-0.419898512136717,0.256,0.202,2.24859355910895e-11,"Brain","RPL7A","No",NA
"GRK5.1",3.62864808056223e-16,-0.428976726873231,0.174,0.137,2.30640500648616e-11,"Brain","GRK5","No",NA
"SPATS2.1",4.08219122271387e-16,-0.37261956987471,0.135,0.106,2.59468156306916e-11,"Brain","SPATS2","No",NA
"PPP1R13B.1",6.23820932299682e-16,-0.389256214301616,0.211,0.168,3.96506822779001e-11,"Brain","PPP1R13B","No",NA
"KDM2A.1",6.64138393854315e-16,-0.387286577854328,0.179,0.142,4.22133004517741e-11,"Brain","KDM2A","No",NA
"RPL5.1",1.08656646332464e-15,-0.390534888392233,0.273,0.215,6.90632509753776e-11,"Brain","RPL5","No",NA
"RNA28S5.1",1.54146959108809e-15,-0.36669488320695,0.37,0.29,9.79773486791503e-11,"Brain","RNA28S5","No",NA
"SHANK3.1",1.5909708046591e-15,-0.786931658111262,0.21,0.214,1.01123695314937e-10,"Brain","SHANK3","Down","SHANK3"
"RPL18.1",2.5518742423189e-15,-0.434253061239084,0.273,0.216,1.62199678716032e-10,"Brain","RPL18","No",NA
"LRP5",2.63658283834087e-15,-0.369553629758373,0.103,0.079,1.67583841787784e-10,"Brain","LRP5","No",NA
"MAML2.1",2.93290808820225e-15,-0.674213815377648,0.286,0.279,1.86418570994223e-10,"Brain","MAML2","Down","MAML2"
"GJA1.1",3.43598569059992e-15,-0.507216904471214,0.122,0.095,2.18394686480221e-10,"Brain","GJA1","Down","GJA1"
"NEDD4",4.31661874199525e-15,-0.401122571102194,0.131,0.103,2.7436860385996e-10,"Brain","NEDD4","No",NA
"FGD5.1",7.54505173513043e-15,-0.374120472453204,0.171,0.136,4.79571033336625e-10,"Brain","FGD5","No",NA
"SCMH1",1.10113445279678e-14,-0.709428557555209,0.089,0.104,6.99892069542163e-10,"Brain","SCMH1","Down","SCMH1"
"RPL9.1",1.35597855936116e-14,-0.407476320290392,0.189,0.151,8.61873532115548e-10,"Brain","RPL9","No",NA
"GSN.1",1.62647461623656e-14,-0.741565469454905,0.093,0.108,1.03380353082612e-09,"Brain","GSN","Down","GSN"
"FGFR1.1",1.66449078437793e-14,-0.450304727341464,0.162,0.129,1.05796698745845e-09,"Brain","FGFR1","No",NA
"TGFBR2.1",2.20889523123572e-14,-0.785953794856811,0.271,0.262,1.40399589792574e-09,"Brain","TGFBR2","Down","TGFBR2"
"NRP1.1",2.88411230284032e-14,-0.678998004551504,0.343,0.321,1.83317062080834e-09,"Brain","NRP1","Down","NRP1"
"MDFIC.1",3.00550249849914e-14,-0.46956069558129,0.137,0.108,1.91032744307104e-09,"Brain","MDFIC","No",NA
"OXR1.1",3.1751410062608e-14,-0.482723297399847,0.136,0.107,2.01815137498943e-09,"Brain","OXR1","No",NA
"WWTR1.1",3.76341515197561e-14,-0.402917760191855,0.383,0.3,2.39206430474722e-09,"Brain","WWTR1","No",NA
"SPTLC2.1",4.75255026937745e-14,-0.472053684358872,0.174,0.139,3.020768476719e-09,"Brain","SPTLC2","No",NA
"RPS11.1",4.83172997314662e-14,-0.375070326092361,0.342,0.269,3.07109588823172e-09,"Brain","RPS11","No",NA
"ROBO1.1",9.12786877659296e-14,-0.800778999729554,0.102,0.117,5.80176467309025e-09,"Brain","ROBO1","Down","ROBO1"
"RPS29.1",1.25227616913323e-13,-0.456176576514454,0.269,0.214,7.95959255862775e-09,"Brain","RPS29","No",NA
"MMRN2",1.59103904201243e-13,-0.397815021695564,0.104,0.082,1.01128032549352e-08,"Brain","MMRN2","No",NA
"R3HDM2",1.92110779019412e-13,-0.333543055072956,0.112,0.089,1.22107532252529e-08,"Brain","R3HDM2","No",NA
"GNA14.1",2.60683878315207e-13,-0.819545453428043,0.103,0.116,1.65693279895929e-08,"Brain","GNA14","Down","GNA14"
"PSAP.1",2.84037026741573e-13,-0.468651173966926,0.206,0.165,1.80536774567211e-08,"Brain","PSAP","No",NA
"ADAMTS9.1",4.37965995133003e-13,-0.82778178469609,0.185,0.191,2.78375566166488e-08,"Brain","ADAMTS9","Down","ADAMTS9"
"RPS20.1",5.30514103715052e-13,-0.424098484108758,0.214,0.172,3.37200069462324e-08,"Brain","RPS20","No",NA
"RPS12.1",6.60892297041994e-13,-0.41517080927171,0.268,0.214,4.20069752922862e-08,"Brain","RPS12","No",NA
"ZFPM2.1",7.86706203575998e-13,-0.83418115645624,0.178,0.183,5.0003833005494e-08,"Brain","ZFPM2","Down","ZFPM2"
"RPS8.1",8.14501495906193e-13,-0.34362002161503,0.458,0.355,5.17705295812935e-08,"Brain","RPS8","No",NA
"TPT1.1",8.78325062225473e-13,-0.433363508666071,0.408,0.317,5.58272192801133e-08,"Brain","TPT1","No",NA
"FAT4.1",3.65842309974044e-12,-0.743588119692693,0.097,0.11,2.32533030642602e-07,"Brain","FAT4","Down","FAT4"
"S100A16.1",4.03032816015554e-12,-0.475889909364673,0.12,0.096,2.56171688187646e-07,"Brain","S100A16","No",NA
"PPDPF.1",4.56152314444518e-12,-0.386053075291017,0.113,0.09,2.8993497258408e-07,"Brain","PPDPF","No",NA
"CHST11.1",7.43742856921761e-12,-0.377631860973219,0.13,0.105,4.7273039728804e-07,"Brain","CHST11","No",NA
"TTC28",1.01929073452904e-11,-0.619474093882491,0.371,0.341,6.47871383774005e-07,"Brain","TTC28","Down","TTC28"
"HLA-E.1",3.24754528746002e-11,-0.285767334432048,0.494,0.389,2.06417226016246e-06,"Brain","HLA-E","No",NA
"TBC1D5.1",3.4573114856544e-11,-0.744341648638409,0.215,0.215,2.19750175339679e-06,"Brain","TBC1D5","Down","TBC1D5"
"RPL11.1",5.02125465877422e-11,-0.430299127739353,0.301,0.241,3.19155967366348e-06,"Brain","RPL11","No",NA
"NT5C2",5.71062685738477e-11,-0.352391393378708,0.105,0.085,3.62973153682233e-06,"Brain","NT5C2","No",NA
"ADD3.1",6.73024218962888e-11,-0.476977324149129,0.206,0.167,4.27780923815001e-06,"Brain","ADD3","No",NA
"RERE.1",1.01777918933893e-10,-0.371939799107261,0.414,0.328,6.46910630535716e-06,"Brain","RERE","No",NA
"RPL17.1",1.18043633197683e-10,-0.449034521662638,0.136,0.111,7.50297136967792e-06,"Brain","RPL17","No",NA
"ARHGAP31",1.53722737146237e-10,-0.424149995434604,0.26,0.21,9.77077089575197e-06,"Brain","ARHGAP31","No",NA
"HMBOX1.1",2.0881259629387e-10,-0.460849326032779,0.168,0.136,1.32723374330347e-05,"Brain","HMBOX1","No",NA
"TCF7L1.1",2.10741359437447e-10,-0.445983719197097,0.227,0.185,1.33949315472036e-05,"Brain","TCF7L1","No",NA
"CHN1",2.39880509657376e-10,-0.41224696373829,0.103,0.083,1.52470450743325e-05,"Brain","CHN1","No",NA
"SDCCAG8",2.62935524530474e-10,-0.38834641316973,0.101,0.081,1.67124448746815e-05,"Brain","SDCCAG8","No",NA
"AC011526.1",3.21383123004452e-10,-0.370937485481633,0.102,0.082,2.0427432681286e-05,"Brain","AC011526.1","No",NA
"PTK2.1",4.37359034765015e-10,-0.637542136063087,0.344,0.315,2.77989776086991e-05,"Brain","PTK2","Down","PTK2"
"RPS15A",4.54407216000399e-10,-0.388923896849777,0.101,0.082,2.88825770562014e-05,"Brain","RPS15A","No",NA
"GLTSCR2.1",5.61520530047863e-10,-0.366067122756744,0.109,0.089,3.56908064103722e-05,"Brain","GLTSCR2","No",NA
"HERC1",6.4707177688758e-10,-0.503181143142571,0.194,0.159,4.11285292107515e-05,"Brain","HERC1","Down","HERC1"
"ARHGAP5",2.04886799487776e-09,-0.373234680070097,0.101,0.083,0.000130228098622425,"Brain","ARHGAP5","No",NA
"CD81.1",2.21595310939075e-09,-0.406767157957951,0.398,0.315,0.000140848195585986,"Brain","CD81","No",NA
"TAPBP",3.20403880635855e-09,-0.383683084312412,0.101,0.083,0.000203651910570956,"Brain","TAPBP","No",NA
"RPL35.1",3.6108177338896e-09,-0.440479878922111,0.158,0.131,0.000229507185983757,"Brain","RPL35","No",NA
"WWOX.1",1.40941343014494e-08,-0.40155615710928,0.22,0.183,0.000895837270334428,"Brain","WWOX","No",NA
"ITGA5.1",1.56610283873221e-08,-0.469619993735561,0.165,0.137,0.00099543062532658,"Brain","ITGA5","No",NA
"SIK3.1",1.72709926690539e-08,-0.457288491567543,0.168,0.139,0.00109776156503773,"Brain","SIK3","No",NA
"ZMYND8",2.01190797262429e-08,-0.391485405422029,0.1,0.083,0.00127878882647972,"Brain","ZMYND8","No",NA
"PLXND1.1",3.0835777136922e-08,-0.703510494146673,0.238,0.23,0.0019599528305999,"Brain","PLXND1","Down","PLXND1"
"CPNE8",4.93533961544881e-08,-0.415114994611447,0.104,0.086,0.00313695121297542,"Brain","CPNE8","No",NA
"TIMP2.1",1.16211620723241e-07,-0.426546893327544,0.117,0.097,0.00738652682478995,"Brain","TIMP2","No",NA
"MICU1.1",1.20926562588492e-07,-0.43071363491685,0.118,0.098,0.00768621324468714,"Brain","MICU1","No",NA
"RB1.1",1.5268285140711e-07,-0.470699556956701,0.156,0.13,0.0097046747182873,"Brain","RB1","No",NA
"RALA.1",2.33611101705898e-07,-0.451850936866158,0.118,0.098,0.0148485552355286,"Brain","RALA","No",NA
